round,client_0,client_3,client_4,client_2,client_1
1,0.07077551097869873,0.07790867996215821,0.08312828483581543,0.06530768928527832,0.06040307083129883
2,0.008370262122154236,0.005101318597793579,0.0037388215720653537,0.0073323678016662605,0.007932399511337281
3,-0.0003455967739224434,0.003746179008483887,-0.001376483303308487,0.004175597310066223,0.004185351359844208
4,0.0003029757857322693,0.002543838608264923,0.0034158288687467574,0.004582074636220932,0.0020217219769954682
5,0.004769174444675446,0.0021064301013946534,0.002807547664642334,0.0017702649146318435,1.8336874246597288e-05
6,0.0006425299793481827,0.0026668618813157083,-0.0012555958867073059,0.003194266164302826,0.0010040625512599945
7,0.0036499365806579587,0.0030603158712387084,0.001379010659456253,0.0026773072004318238,0.0025361619114875793
8,0.004362537893652916,0.0017722159683704376,-0.0017799457013607024,0.0017308437466621398,0.0007718098223209382
9,0.003846882152557373,0.0028486189484596253,-0.000837115865945816,0.0028023901641368865,0.0020332508504390715
10,0.00048319851607084275,0.0005642589718103408,-0.0006143322348594666,-0.00025954905450344085,0.001457886043190956
11,0.0007838728785514832,0.001224391520023346,-0.0029331228613853457,0.0031973079681396482,0.0017773709803819656
12,0.002448216560482979,0.0021282661378383637,-0.0025190483778715135,0.003938742649555207,0.001555752420425415
13,0.0027488547921180728,0.0009982960492372513,-0.0038197296828031543,0.002732782453298569,0.0018913298904895783
14,0.0030598232477903366,0.000749402628839016,-0.004068242773413658,0.00212396222949028,0.0007077241286635399
15,0.002658267349004746,0.0012750137627124786,-0.0038770692706108097,0.002809157478809357,0.0028889647364616394
16,0.0011515719875693322,0.0009221170514822006,-0.004373924991488457,0.0014771246150135993,0.0016000903636217117
17,0.0018390266224741936,0.0018261864304542543,-0.004661144024133682,0.0010275151491165161,0.0024578002214431763
18,0.0026996970653533933,0.0013512111008167267,-0.005655502864718437,0.0035142277926206588,0.002384189096093178
19,0.002396497541666031,0.0011310431569814682,-0.006790888854861259,0.002832474046945572,0.0018602192848920821
20,0.0019022627711296081,0.0021111100137233734,-0.0047024579465389255,0.0024453793346881866,0.0017776521176099778
21,0.001555011585354805,0.001427592843770981,-0.006038405799865722,0.0029408022344112393,0.002388765940070152
22,0.0012775973439216614,0.00182961905002594,-0.007056465165317059,0.0030568059533834457,0.0026808606237173085
23,0.001515916584804654,0.0002781937401741743,-0.007054283171892166,0.0034232402190566063,0.001926190811395645
24,0.0022577200055122378,0.001286745035648346,-0.00783282221853733,0.0034657531619071962,0.002819495004415512
25,0.0028499190628528594,0.0012189492136240006,-0.007868502306938172,0.0027508274585008622,0.0023480927616357805
26,0.0018138768188655377,0.001038614271581173,-0.008091245955228806,0.0020931397646665574,0.001747109255194664
27,0.003091548144817352,0.0020437984362244605,-0.007202880690991879,0.002873418456315994,0.0027853446543216706
28,0.0023361048609018328,0.001046534639596939,-0.009317695498466491,0.0030981942266225817,0.0018322046127170325
29,0.0014556797385215758,0.0010263583958148956,-0.00937720399722457,0.0030460550248622895,0.0021778685331344605
30,0.0019492489010095597,0.001674869266152382,-0.010202251651883126,0.0030599555730819704,0.0031345343053340914
31,0.0014614184945821761,0.0018812887728214265,-0.008890450683236122,0.003274586686491966,0.003339795120060444
32,0.0013887327566742898,0.0017370460376143456,-0.009336939468979837,0.003014775811135769,0.0023762807458639146
33,0.001142866925150156,0.0014007248267531396,-0.010222674685716629,0.003487377522885799,0.0016051544949412346
34,0.0005083738476037979,-0.0005247611775994302,-0.009411083874106408,0.001783602210506797,0.001123011565208435
35,0.001131908902525902,0.002439927449822426,-0.008473660582304001,0.0009622043833136559,0.002670776617527008
36,0.0011940765626728535,-5.520060807466507e-05,-0.009078435036540032,0.0007581514544785023,0.002567930004000664
37,0.00011017374694347382,-0.0005873490236699582,-0.008834199929237365,0.0018029494404792786,0.0010744599295780064
38,-0.0007002493053674698,0.0019409163177013398,-0.007944184066355229,0.003895437537133694,0.0016315829753875734
39,-0.0016253891184926034,0.000777088949084282,-0.009210964652895929,0.0018660173520445825,0.0013058742478489877
40,-0.002726175478100777,-0.003024421361088753,-0.00900098164230585,0.001229292144626379,0.0012530250579118728
41,-0.0013747832089662552,0.0013162405200302602,-0.007822601951658726,0.0010214646264910699,0.003201993599534035
42,-0.0012200385682284833,-0.0008706680864095689,-0.007263223832845688,0.0007930390406399965,-0.00060040422976017
43,0.0004858398646116257,-0.00020709497118368746,-0.006275010278820992,0.0005343881234526635,0.002849263145029545
44,-0.001701456748880446,-0.002494891169015318,-0.00601281541287899,-0.0007584865592420102,-0.0012047022819519043
45,-0.0023210901506245133,-0.0010265807449817658,-0.006084980267286301,0.0006461598317604513,-0.0026040392054244876
46,-0.001841594569478184,-0.002123453111574054,-0.0030501932971179484,0.0009826186425983907,0.0007004608541727066
47,-0.001308927186205983,-0.0019342040261253715,-0.0019001556038856508,0.000208756810054183,-0.0006223501212894917
48,-0.0016109054051339626,-0.0010771273027174175,-0.002796590020880103,-0.0014361208323389293,-0.0015610528256744145
49,-0.0022684938065707684,-0.0012868041269481181,-0.0011584495428949594,0.0011145368111785503,-0.0014238987565040587
50,-0.0018320084949955343,-0.0011707816854119302,-0.0024823535658419133,-0.0008953095306642354,-0.0009904079042375089
