round,local_training,shapley_computation,aggregation,evaluation
1,41.95462298800703,0.6611457439139485,0.07777775800786912,0.8016556879738346
2,43.260164684965275,0.3464086710009724,0.08181568805593997,0.8770411070436239
3,41.85478005500045,0.31024264195002615,0.07347878802102059,0.7784316090401262
4,41.813629732932895,0.3305885329609737,0.08499850006774068,0.8012864231131971
5,43.87151646101847,0.3227707260521129,0.08195607992820442,0.7860959760146216
6,43.588538769981824,0.30856596294324845,0.07487182598561049,0.7938277879729867
7,44.07984226907138,0.2997331810183823,0.07202916091773659,0.7914611849701032
8,42.90992018999532,0.3131573790451512,0.0778017130214721,0.7880292419577017
9,42.52988492406439,0.3132334729889408,0.0771542500006035,0.77634343795944
10,41.91439574502874,0.3381187559571117,0.07480187888722867,0.7956761240493506
11,43.48426198109519,0.32616329297889024,0.07682811899576336,0.8023678250610828
12,43.83654542802833,0.32877432298846543,0.08138925896491855,0.8233013799181208
13,44.03392817196436,0.3388401350239292,0.08164476999081671,0.786393617046997
14,43.73505468398798,0.3267141400137916,0.07811386394314468,0.801551164011471
15,43.25195265398361,0.32340841100085527,0.09042177407536656,0.7779366959584877
16,41.466161640011705,0.31497097096871585,0.08559831709135324,0.8149260819191113
17,43.557694899034686,0.3328580450033769,0.0829635460395366,0.8359616900561377
18,44.07212047697976,0.3213463160209358,0.0788696090457961,0.7789550060406327
19,43.85151064500678,0.3174404000164941,0.07397957902867347,0.7838592909974977
20,43.8904682660941,0.3213212830014527,0.08395120594650507,0.7715021910844371
21,41.73641393601429,0.3074387030210346,0.0718656899407506,0.781632964964956
22,41.4927659999812,0.3121322119841352,0.07248713402077556,0.7677520579891279
23,44.16927850001957,0.3219320740317926,0.08489024802111089,0.8165865699993446
24,43.96710136404727,0.30744766304269433,0.07646908797323704,0.7932624770328403
25,44.17320638697129,0.3178604430286214,0.07659504702314734,0.7828156250761822
26,43.14703528396785,0.3239621870452538,0.07323177298530936,0.7760598120512441
27,41.986430165939964,0.3107448109658435,0.07907322805840522,0.7689023700077087
28,41.873311114963144,0.3107833790127188,0.07609074900392443,0.7635398780694231
29,42.50205239094794,0.30472810799255967,0.07579148595687002,0.7700976070482284
30,42.86144078394864,0.3022710920777172,0.07274744205642492,0.7701078300597146
31,43.23507141205482,0.32599608902819455,0.10143222904298455,0.8019985259743407
32,41.52533915103413,0.3117242899024859,0.08172175905201584,0.7849241340300068
33,42.63631617091596,0.34076301800087094,0.08076301100663841,0.8525848719291389
34,42.20856617297977,0.32875183899886906,0.0728987529873848,0.7956904480233788
35,41.844073195010424,0.3287725740810856,0.08297791704535484,0.800827307975851
36,42.290271579055116,0.32458817097358406,0.08039306802675128,0.7911958979675546
37,42.60853013000451,0.3174697390059009,0.07339657098054886,0.8079581710044295
38,42.6393657369772,0.3099670810624957,0.0732188510010019,0.7866345540387556
39,42.598543424974196,0.29410267306957394,0.07220047491136938,0.7922701979987323
40,42.11706201196648,0.30292894900776446,0.07835837895981967,0.7820547800511122
41,41.68448945903219,0.3312394160311669,0.08429981407243758,0.7752781308954582
42,37.181098697008565,0.298664589994587,0.07222322304733098,0.778199777007103
43,37.53286234103143,0.29730363795533776,0.0754018590087071,0.7554414779879153
44,37.41299733403139,0.29287642694544047,0.07276801101397723,0.7573882360011339
45,37.173077989020385,0.3117238999111578,0.07351697306148708,0.7615630689542741
46,37.30517393408809,0.3051261480432004,0.07609616208355874,0.7568208689335734
47,37.236640951945446,0.31456391606479883,0.0765711049316451,0.7685143490089104
48,36.98495258204639,0.29832221707329154,0.07519148010760546,0.7602299939608201
49,37.901479260995984,0.3079056669957936,0.07358138693962246,0.7563322100322694
50,37.039778469945304,0.2982677280670032,0.07230612100102007,0.7478797020157799
