round,local_training,shapley_computation,aggregation,evaluation
1,42.88423788303044,0.41750453400891274,0.07496776897460222,0.8060539289144799
2,42.70582785992883,0.3259644489735365,0.11083571799099445,0.7846839780686423
3,42.959411057061516,0.3326394270407036,0.08829389896709472,0.7813066589878872
4,45.98579460999463,0.3473504879511893,0.08723215397913009,0.8219280190533027
5,47.78628384298645,0.33889190200716257,0.08727089897729456,0.8195168480742723
6,47.705115323886275,0.33121794706676155,0.08260093396529555,0.8249363549984992
7,46.15798653603997,0.31783700303640217,0.07984809204936028,0.7787851840257645
8,44.6049555829959,0.3425177470780909,0.08366382296662778,0.8122510010143742
9,41.338302535936236,0.31558732606936246,0.07797533797565848,0.8037758930586278
10,40.67516913707368,0.32369440305046737,0.0760151130380109,0.7667073489865288
11,41.475406868965365,0.3130013890331611,0.07686089305207133,0.7566616249969229
12,41.6699303179048,0.3508725909050554,0.07897483301348984,0.7742869789944962
13,41.24866757390555,0.31563222501426935,0.07649451005272567,0.7740457210456952
14,41.33724547806196,0.31433131103403866,0.07392516208346933,0.7902924680383876
15,39.02842198696453,0.30504904105328023,0.07843440899159759,0.7613003420410678
16,40.95494945300743,0.31523556099273264,0.07811939693056047,0.7709170680027455
17,41.364431326976046,0.3038812190061435,0.07493542588781565,0.7831199739594012
18,41.511823025066406,0.3065651300130412,0.07871669402811676,0.7575087819714099
19,41.37792186602019,0.3129618699895218,0.07488145399838686,0.7573555649723858
20,41.13034690101631,0.30941178603097796,0.07653147191740572,0.7583048710366711
21,41.486785205081105,0.3119620450306684,0.07745123899076134,0.7687517550075427
22,41.305091783055104,0.30057670699898154,0.07446272403467447,0.7553531229496002
23,41.3531920730602,0.2964695889968425,0.07445154699962586,0.7575006879633293
24,40.889579607057385,0.2955429870635271,0.07469177700113505,0.7735433720517904
25,41.390978709910996,0.30562174902297556,0.07511429593432695,0.7703778650611639
26,41.4828953089891,0.31641969503834844,0.07538828800898045,0.7633642120053992
27,41.26745642605238,0.31119634106289595,0.07857763697393239,0.7724840480368584
28,41.511166605050676,0.31796397594735026,0.0746554599609226,0.7653536238940433
29,41.116033258032985,0.3016552079934627,0.0746290209935978,0.7651166790165007
30,41.33296302391682,0.29626115795690566,0.07475905609317124,0.7580700480611995
31,41.39766121294815,0.30547816993203014,0.07623458793386817,0.7599410159746185
32,41.46114405000117,0.313365256995894,0.0748164989054203,0.7641375079983845
33,41.39669042394962,0.2994207040173933,0.0750308099668473,0.7663027410162613
34,41.32570408890024,0.30292133206967264,0.07457156106829643,0.7626926780212671
35,39.94048059894703,0.3034060529898852,0.07577714195940644,0.7636721259914339
36,38.714528923039325,0.3102210270008072,0.07522424205671996,0.7635694419732317
37,40.91227861691732,0.31395785801578313,0.07661077403463423,0.7624575329246
38,41.474347774055786,0.30368628399446607,0.07605578005313873,0.7535745229106396
39,41.272945526987314,0.2989460250828415,0.07999850099440664,0.7593391500413418
40,41.31085524207447,0.30153919698204845,0.07451421394944191,0.7721814889227971
41,41.3636244579684,0.3068663750309497,0.07407444703858346,0.7703594720223919
42,41.4235364519991,0.314351471955888,0.07753013598266989,0.7590190960327163
43,41.351259135990404,0.31088880402967334,0.08162805705796927,0.766868440899998
44,40.965233199996874,0.30603832204360515,0.0758219810668379,0.7616518290014938
45,41.31694812502246,0.30307818797882646,0.07544011797290295,0.7648366210050881
46,41.27503895293921,0.3213183489860967,0.07556124404072762,0.7572956481017172
47,41.24042773398105,0.3007322601042688,0.07636724098119885,0.7634918460389599
48,41.437006670981646,0.3083787530194968,0.07588848192244768,0.7597315780585632
49,41.435195941943675,0.3060108569916338,0.07619424106087536,0.7660459909820929
50,41.58121728198603,0.30852743599098176,0.07651020598132163,0.7674098900752142
