round,local_training,shapley_computation,aggregation,evaluation
1,42.27265390206594,0.5588109699310735,0.08969854097813368,0.8650522179668769
2,42.19144530699123,0.32912595896050334,0.08539864595513791,0.8036646459950134
3,41.331514811026864,0.31094473297707736,0.07600608607754111,0.7829595980001613
4,42.36755473096855,0.3154067259747535,0.07762756897136569,0.7723364169942215
5,43.24750890501309,0.34154855902306736,0.08005857700482011,0.775701918057166
6,44.057370526948944,0.34269140800461173,0.07932428503409028,0.768571847002022
7,43.92772427306045,0.3361396109685302,0.07620588701684028,0.8252014830941334
8,45.005045306053944,0.32292677694931626,0.07691770594101399,0.7866961270337924
9,46.25990368402563,0.3442344790091738,0.08371167804580182,0.8208431699313223
10,47.2358488769969,0.3318980979966,0.07812256994657218,0.8474945279303938
11,46.1826664370019,0.3385176910087466,0.08083077496849,0.8240247460780665
12,47.55190204200335,0.31989219796378165,0.0783369499258697,0.7599264399614185
13,44.84854070097208,0.33442668698262423,0.07586086494848132,0.7854546599555761
14,42.74344098998699,0.30928402906283736,0.07481950696092099,0.7480245430488139
15,41.27733312302735,0.3161152139073238,0.07910960004664958,0.7653055030386895
16,41.40104058093857,0.29833547805901617,0.07909111201297492,0.7693015829427168
17,41.40453300101217,0.3035811020527035,0.07362667506095022,0.7522499940823764
18,41.449613966047764,0.3097683689557016,0.07665078400168568,0.7586725080618635
19,41.08625933993608,0.3079963179770857,0.07536838809028268,0.7566420760704204
20,41.301987770944834,0.3018159959465265,0.07577698898967355,0.7582185439532623
21,41.611403197050095,0.31084791000466794,0.07589110999833792,0.7555358250392601
22,41.43150800897274,0.3185546649619937,0.07399828801862895,0.7732531860237941
23,41.66381329903379,0.3027390540810302,0.07637086196336895,0.7655628870707005
24,41.647862736019306,0.3175481230719015,0.07791882602032274,0.7749581258976832
25,41.50806425907649,0.31926648190710694,0.077144313021563,0.7654040469788015
26,41.702880654949695,0.32133254793006927,0.0772965969517827,0.7635055750142783
27,41.14214836806059,0.3197624700842425,0.07658016006462276,0.7595556119922549
28,39.34964930790011,0.3248675490031019,0.0757723500719294,0.7652926499722525
29,40.009251017007045,0.3190029819961637,0.07558042195159942,0.766933445003815
30,41.30140479595866,0.31796070595737547,0.07658795500174165,0.7623505420051515
31,41.30187739699613,0.3223691099556163,0.07538985996507108,0.7577342260628939
32,41.598157898988575,0.3108635109383613,0.08078768593259156,0.7625699590425938
33,40.831066229962744,0.3137651990400627,0.07623095298185945,0.76664508797694
34,38.68559654196724,0.32831378700211644,0.07549548195675015,0.7629070699913427
35,38.596741707995534,0.32369987899437547,0.07529861701186746,0.763968403916806
36,38.16877127904445,0.31754211301449686,0.07491290697362274,0.7898900180589408
37,39.89649817207828,0.31792278098873794,0.0756358690559864,0.7656500600278378
38,38.84689925098792,0.32311421702615917,0.07828334497753531,0.7559578740037978
39,38.41117689094972,0.31592771399300545,0.07349206891376525,0.7559168429579586
40,37.592356181005016,0.3201201419578865,0.0731926109874621,0.7507875780574977
41,38.09422673005611,0.3063498738920316,0.07483260298613459,0.7584693939425051
42,38.310676002991386,0.30128025996964425,0.07392764498945326,0.7500145370140672
43,38.58177853701636,0.30265260103624314,0.07534599397331476,0.7614976809127256
44,38.423408397939056,0.30851631704717875,0.07426434999797493,0.7676145660225302
45,38.25116378592793,0.30998903897125274,0.0724296149564907,0.7624161709100008
46,37.28355781105347,0.2977803519461304,0.0723019620636478,0.7534882960608229
47,37.755741204018705,0.3058813359821215,0.07794012094382197,0.7608047069516033
48,37.620156201999635,0.3071784629719332,0.07512215001042932,0.7574691380141303
49,37.672091722954065,0.30075713305268437,0.07416342094074935,0.7551363380625844
50,38.22000630199909,0.3022550520254299,0.0735042910091579,0.7592348710168153
