round,local_training,shapley_computation,aggregation,evaluation
1,72.32784629997332,0.27271249995101243,0.14051739999558777,1.8427131000207737
2,71.81469619995914,0.22183220006991178,0.14069889998063445,1.8141102000372484
3,71.8088036000263,0.21730749995913357,0.14287470001727343,1.8231373000890017
4,71.84445890004281,0.21696919994428754,0.14012160000856966,1.8177210999419913
5,71.74880930001382,0.215555900009349,0.14213620009832084,1.8317198000149801
6,71.83025680005085,0.21660599997267127,0.1411147000035271,1.825086599914357
7,71.80340330000035,0.21753999998327345,0.1404672999633476,1.8198221999919042
8,71.96945420000702,0.21812750003300607,0.1405763999791816,1.8199416999705136
9,71.99642460001633,0.21791629993822426,0.14120429998729378,1.815969099989161
10,72.01709540002048,0.2173961999360472,0.1422026000218466,1.8224689000053331
11,71.72514939995017,0.21791530004702508,0.14236130006611347,1.8219005999853835
12,71.81076679995749,0.2177635000552982,0.14054890000261366,1.8118333000456914
13,71.87141919997521,0.2188414999982342,0.14150059991516173,1.817947799921967
14,71.90889930003323,0.21733739995397627,0.14161080005578697,1.816573000047356
15,71.83482570003252,0.21695090003777295,0.14229880005586892,1.8187037999741733
16,71.95394079992548,0.2169325000140816,0.14076450001448393,1.8228716000448912
17,71.9554154999787,0.21621670003514737,0.14165240002330393,1.8106672000139952
18,71.97940970002674,0.21851020003668964,0.14169489999767393,1.8135903000365943
19,71.9284803000046,0.2176348000066355,0.14020150003489107,1.8233322999440134
20,71.89610559993889,0.21782470005564392,0.14258310000877827,1.8186956000281498
21,72.00453769997694,0.21812279999721795,0.1411974000511691,1.81655980006326
22,71.8421661000466,0.21595540002454072,0.14023020002059639,1.8206623999867588
23,71.88402840006165,0.21749429998453707,0.14087100001052022,1.8187996000051498
24,72.0105250000488,0.21644979994744062,0.14467289997264743,1.818822400062345
25,71.94958370004315,0.2167361999163404,0.143362500006333,1.8230955000035465
26,71.99883009993937,0.21625960001256317,0.14103349996730685,1.8255196999525651
27,71.96112619992346,0.21976510004606098,0.14049520005937666,1.84426339995116
28,72.05570359993726,0.2168138000415638,0.1401306000771001,1.8135284000309184
29,72.06906400003936,0.21841040009167045,0.14045439998153597,1.814004399930127
30,71.94441120000556,0.21838820003904402,0.1420131999766454,1.8196956000756472
31,71.90458089997992,0.2205559000140056,0.14297460007946938,1.8204365000128746
32,71.89144809998106,0.2164048000704497,0.14083509996999055,1.8312321999110281
33,71.93990070000291,0.21748799993656576,0.1403342999983579,1.823384000104852
34,72.06268939992879,0.2188740000128746,0.14064689993392676,1.809468200081028
35,71.89082229998894,0.2151347000617534,0.1450617000227794,1.821741500054486
36,71.86578330001794,0.21784830000251532,0.142452200059779,1.8328443999635056
37,72.14175609999802,0.21572480001486838,0.14177540002856404,1.821964000002481
38,71.86403299996164,0.21695660008117557,0.14159860007930547,1.815537799964659
39,71.70382749999408,0.21655549993738532,0.14117849990725517,1.8155340999364853
40,71.63906580000184,0.21588200004771352,0.14079780003521591,1.8146515000844374
41,71.66574610001408,0.22058940003626049,0.13998430001083761,1.81780149997212
42,71.75164979998954,0.21628860000055283,0.14165100001264364,1.812379999901168
43,71.67000479996204,0.21639140008483082,0.1410221999976784,1.8214979000622407
44,71.66167750000022,0.2156640999019146,0.1407924999948591,1.8198320000665262
45,71.72528139990754,0.21777250000741333,0.14239419996738434,1.820688599953428
46,71.7237451999681,0.21757729991804808,0.14060779998544604,1.820686100050807
47,71.64384749997407,0.21679099998436868,0.1395891000283882,1.8147103999508545
48,71.7519614000339,0.21889150002971292,0.14072409993968904,1.8164977000560611
49,71.89755640004296,0.21731649991124868,0.14032979996409267,1.828760000062175
50,71.678293999983,0.2161305999616161,0.143427399918437,1.826086699962616
