round,client_0,client_2,client_4,client_1,client_3
1,0.03178643465042114,-0.006015133857727051,0.04751370429992676,0.0479493522644043,0.013991529941558839
2,0.005321872234344482,0.0006798869371414185,0.00514579713344574,0.0019996635615825652,0.009241788983345031
3,0.0012559056282043458,0.005061401724815368,-0.001692347526550293,-3.1481534242630006e-05,0.011231294870376588
4,-0.0011018337309360504,0.004505074620246887,-0.004246948957443237,0.001992599815130234,0.00906461775302887
5,0.0008131842315196991,0.006871465444564819,-0.005987111926078797,0.00025397446006536484,0.009403069615364076
6,-0.0010212457925081254,0.002232930064201355,-0.010593280792236329,0.0012011506408452987,0.011410270929336549
7,0.001355692595243454,0.003334634304046631,-0.009114739894866943,-9.482234716415405e-05,0.0162359881401062
8,0.003261832594871521,0.0027908164262771605,-0.009180303812026978,-0.0006786634027957917,0.005682525038719177
9,0.0015426009893417358,0.0023609331250190736,-0.008999411463737488,0.001305464655160904,0.014489928483963013
10,0.004335918426513672,0.00014585703611373903,-0.01030132532119751,0.0012957343459129333,0.010238670110702515
11,0.0018286466598510743,0.0040748101472854615,-0.00953008532524109,-0.0010844188928604125,0.010611541271209717
12,0.003692103624343872,0.000235064085572958,-0.011018637418746948,0.00010195564478635789,0.008390212655067444
13,0.002442413568496704,0.006983933448791504,-0.010000758171081543,0.0010593701899051667,0.009841684699058533
14,0.006021298170089721,-0.002021870315074921,-0.01074857234954834,0.003653031289577484,0.007201845645904541
15,0.006236005425453186,0.009271588325500488,-0.013738312721252442,0.001045389026403427,0.008197905421257019
16,0.006823483109474182,-0.0014232434332370758,-0.01296383023262024,0.0023462525010108947,0.006817307472229004
17,0.006320982575416565,0.011140986680984497,-0.013574315309524536,0.0003456289321184158,0.008195405006408692
18,0.005427238941192627,-0.0009287534654140473,-0.011902906894683839,0.0038265538215637206,0.007498131990432739
19,0.006266478896141053,0.012341885566711426,-0.013897863626480102,-3.543287515640259e-05,0.0086175537109375
20,0.004705433249473572,-0.0014160481095314027,-0.011394639015197754,0.0023298543691635133,0.0076964604854583745
21,0.006941636800765991,0.010818045139312744,-0.015408334732055664,-0.00014190357178449632,0.007728846073150635
22,0.004373478293418885,0.00035677872598171233,-0.012818304300308227,0.002618807256221771,0.00748851478099823
23,0.006147105097770691,0.009592744112014771,-0.014740281105041504,3.585103899240494e-05,0.007475451827049256
24,0.005404343008995056,-0.0003473283350467682,-0.01301763653755188,0.0024262531101703643,0.005597378611564637
25,0.006180803775787354,0.007826387882232666,-0.013951373100280762,-0.0013756072521209717,0.006027030944824219
26,0.005400925874710083,0.0008252538740634918,-0.013866020441055298,0.0018468981981277467,0.005605075359344482
27,0.007077736258506775,0.00821922481060028,-0.014601998329162598,-0.0014379310607910156,0.00541700541973114
28,0.0053793066740036016,0.00031588174402713776,-0.011967408657073976,0.0011580434441566467,0.0054954528808593755
29,0.0048968306183815,0.005035533308982849,-0.013911256790161133,-0.0012684211134910584,0.005116852521896363
30,0.005406039953231812,0.00028400229290127756,-0.012053542137145996,0.0008542744815349579,0.004884115159511566
31,0.004640254378318787,0.006111815571784973,-0.013561625480651856,-0.00022662747651338577,0.004017207622528076
32,0.0050025427341461185,-0.0003835038840770722,-0.010490490198135376,0.0002831692807376385,0.0032931038737297057
33,0.004771052598953247,0.005112812519073486,-0.011522892713546753,-0.0016701748967170717,0.004389689266681671
34,0.003694777488708496,0.00022875148802995683,-0.012873673439025879,-0.0013561628758907319,0.0022314371168613433
35,0.0023097656667232513,0.004285539388656616,-0.010238144397735596,-0.0001252869889140129,0.0033121290802955628
36,0.0034181594848632815,0.0003471946716308594,-0.011856052875518799,0.000394885465502739,0.002366178929805756
37,0.00434748888015747,0.0036533308029174805,-0.012056100368499757,-0.0008164651691913605,0.0020975609123706817
38,0.0037481343746185304,-9.138277731835843e-05,-0.010491702556610107,0.001005185693502426,0.0013543502986431122
39,0.0016529092192649841,0.0011202442646026612,-0.011639859676361084,-0.0012058520317077637,-3.0203070491552355e-06
40,0.0023691573739051818,-6.292467936873436e-05,-0.008175525069236755,-0.0006562180817127228,0.0022857993841171264
41,0.0015393498539924622,0.0006815684586763382,-0.008891958594322204,-0.0007556919008493423,0.0009873765707015991
42,0.00021219290792942047,-8.377496153116227e-05,-0.005706923007965088,-0.0011426836252212524,0.0016057439148426057
43,0.00013312093913555144,0.0012782177329063416,-0.007435302138328552,-0.0015689542889595033,0.0011301691830158233
44,-0.00012512685731053353,-0.0003334413096308708,-0.005653469562530517,-0.00042885616421699523,0.0012182006984949112
45,0.000823652669787407,0.00020829882472753525,-0.005007058382034302,-0.0013765831291675569,0.0006546744704246521
46,4.476681351661682e-05,-0.0004525040090084076,-0.0039036837220191955,0.0004988384246826172,0.0017031028866767884
47,0.0006661870330572128,1.9609506707638503e-05,-0.004775734543800354,-0.0010075048357248307,-0.0001240171492099762
48,0.0004913840442895889,-0.00015214431099593639,-0.003038247525691986,-7.05281924456358e-05,0.0007166711241006851
49,0.0005150766670703888,-0.00011713675223290921,-0.0035584002733230593,-0.0007282091677188873,0.0006295988708734512
50,-0.0001660282537341118,0.0002584078535437584,-0.0019543807208538054,-0.0002703343890607357,0.00037739407271146773
