round,client_2,client_0,client_3,client_1,client_4
1,0.040712409019470215,0.04832598209381104,0.047361383438110354,0.05194511890411377,0.05331657409667969
2,0.008607779741287232,0.008321791291236877,0.007602899670600891,0.008455305099487305,0.007161182761192322
3,0.004090608358383179,0.0027663764357566834,0.0008641218394041061,0.002122434824705124,0.006182746291160584
4,0.0004099426418542862,0.0025994551181793214,-0.0006710661947727203,0.003078726530075073,0.0043326336145401
5,-0.0007101920247077942,0.0012362993508577347,0.0020671483874320985,0.0006277397274971009,0.006758384704589844
6,0.001501145362854004,0.003398609459400177,0.00634899377822876,0.0032362475991249084,-0.0018475870788097382
7,0.0031087619066238405,-0.0004112634062767029,0.005505985021591187,0.00317607581615448,0.005629678964614868
8,0.0026755565404891967,0.0005252807587385178,0.004970360398292541,-0.0003580458089709282,-0.0011413902044296266
9,0.004079031050205231,0.0026754429936408997,0.0020359309017658235,0.0023052546381950377,0.0038579916954040528
10,-0.0004681433364748955,-0.0004479651153087616,0.004824974536895752,0.0017697569727897645,-0.0009301815927028656
11,-0.0006410337984561921,8.663487620651722e-05,0.0004962690174579621,0.0007563261687755585,0.00028553908690810204
12,0.001517239511013031,0.0019823792576789856,0.0020015357434749604,0.0021662601828575136,0.005363041162490845
13,0.0002557564154267311,-0.00048301469534635545,0.0016205649077892304,0.0029507318139076234,0.0008821307867765426
14,0.0005382977426052094,0.0016356858611106873,0.000804968848824501,0.0019073975086212158,-8.771605789661408e-05
15,0.002699965834617615,0.0005900795385241508,0.00040318563580513003,0.003672221899032593,0.0014536935091018677
16,-0.0017507268488407136,0.0013936421275138856,0.0014241236448287965,0.0023730283975601195,0.0015928681194782258
17,0.0002434196509420872,0.0008993250131607056,0.0006020467728376389,0.0011710801720619202,0.0011834296584129333
18,-0.00026100346818566325,0.00046858172863721846,0.0005475339293479919,0.0007767406105995178,0.001064663827419281
19,0.00043882884085178376,-0.00013117891736328603,1.748800277709961e-06,0.0022410237789154052,0.000623105987906456
20,0.00023858908563852312,0.0002520653046667576,0.00032956697046756747,0.0009369650483131409,0.00015434284694492816
21,-0.0016961461305618286,0.0013755288720130922,0.0005791778862476349,-0.00019117468968033791,0.0011548452824354171
22,0.0003789554536342621,0.00033029478043317795,4.876159131526947e-05,0.0013940742611885072,0.0006888790428638458
23,-0.0002320780046284199,0.0008362539857625961,0.0008553439378738404,0.0014921282231807709,0.00020117217674851419
24,0.0002957475185394287,0.0008744699507951736,0.0006597302109003067,0.0005041279643774033,0.0004185538738965988
25,-0.0007031656801700592,0.0005144605413079262,-0.00040269773453474047,0.00015712771564722062,-0.00012277746573090552
26,-0.0008303915709257126,0.0006490204483270645,-0.000802437737584114,0.0014127708971500396,0.0013933566212654114
27,-0.0007639618217945099,0.0010350735485553742,8.043896406888962e-05,0.0011351169645786286,-0.0005333011224865913
28,0.00013791730627417566,-0.0010563863813877106,1.7482684925198554e-05,0.0007916568219661713,-0.0005731871724128723
29,-0.000244855210185051,-0.0006295854598283768,-0.0009484635293483735,0.0004399792850017548,0.000905885249376297
30,-0.00105662502348423,0.0010088676959276199,-0.0007540437579154969,-0.00017949590459465981,-0.0008163741230964661
31,-0.0011016640812158585,7.723058573901654e-05,-0.0003219052404165268,0.00015948146581649781,-0.00041088175028562544
32,-0.0013276921212673188,-5.371176637709141e-05,-0.000478842742741108,0.00015116232447326183,0.000258322861045599
33,-0.0028669703006744384,0.0010875173658132554,-0.0008658719807863235,-0.0006410975754261017,-0.0009656519442796707
34,-0.001797594428062439,-0.000911674052476883,-0.0007090964913368226,0.00036617673933506015,0.00042713772505521776
35,-0.00046801242977380754,-0.0006252595037221909,-0.0003217552229762077,0.0013143342733383178,0.0005638174712657929
36,-0.002221951484680176,-0.0006797957420349121,0.00035435803234577177,-0.00031650889664888384,-0.00043517522513866427
37,-0.002339761108160019,-0.0006766598671674728,-0.0004220875352621079,-0.002284054309129715,0.0003226817399263382
38,-0.0028190743923187257,-0.0009597386419773102,-0.0006361027061939239,-0.0011239249259233474,0.0009550870954990388
39,-0.0017904764413833618,-0.0009283547848463058,-0.0022466622292995455,-0.0015801212191581726,-0.002102204412221909
40,-0.0023178483545780184,0.0010978315770626068,-0.0015916645526885987,0.0005486263707280159,-0.002089330554008484
41,-0.0019291871786117553,-0.001912948787212372,-0.0038672295212745667,-0.00357619047164917,-0.0018838667869567872
42,-0.0004998766258358956,0.00017756272107362746,-0.0007545340061187744,-0.0023651528358459473,-0.0009236088395118714
43,-0.0030114424228668214,-0.0016032417118549346,-0.004457441568374634,-0.0018467292189598085,-0.001184883862733841
44,-0.0006424155831336975,0.0017277020215988158,-0.0012809410691261292,0.0009096398204565049,-0.001994819939136505
45,-0.00158108651638031,-0.0017977659404277801,-0.0020682552456855775,-0.0011411776393651961,-0.0033767884969711304
46,-0.0017259064316749572,-0.002068064510822296,-0.002667231559753418,0.0005452307313680649,-0.0014918476343154907
47,-0.0022263947129249574,-0.0016631744801998138,-0.0012848491966724396,-0.0006818798184394836,-0.0008779194951057434
48,-0.00213565468788147,-0.0019638966023921966,-0.001757500171661377,-0.00048712003976106647,-0.0022127696871757506
49,-0.0025516337156295775,-0.000141238309442997,-0.002014766037464142,0.00047017693519592286,-0.0016055434942245483
50,-0.0034089264273643493,-0.0016959984600543976,-0.0020014725625514982,-0.0016479255259037018,0.0007049766927957534
