round,local_training,shapley_computation,aggregation,evaluation
1,37.680597236030735,0.16121725703123957,0.08105331589467824,0.817934799939394
2,37.39802125503775,0.1309326479677111,0.0758505710400641,0.773473407025449
3,37.73484913399443,0.1347931050695479,0.0739556810585782,0.7837338430108503
4,40.63532252504956,0.1459740260615945,0.07804196106735617,0.7669824570184574
5,40.88760537200142,0.142864107969217,0.0936649409122765,0.7685341769829392
6,39.73047129495535,0.13472299196291715,0.07905372197274119,0.7715710870688781
7,40.98137619299814,0.13867573393508792,0.0780979678966105,0.7703540310030803
8,41.058107501943596,0.1364740040153265,0.07873471605125815,0.7709458540193737
9,40.290999700082466,0.12474534194916487,0.07958097802475095,0.7771515920758247
10,40.8876914329594,0.12937313702423126,0.07786654401570559,0.7668759700609371
11,40.86179167695809,0.12697164108976722,0.0777236910071224,0.8121056639356539
12,40.860848768032156,0.12900705891661346,0.0770175700308755,0.7593063289532438
13,40.644280938082375,0.12275631504599005,0.07775802002288401,0.7664889220613986
14,41.011228464893065,0.1302933880360797,0.07471883692778647,0.7657705649035051
15,40.845641746069305,0.12295536301098764,0.07628883398137987,0.7664454820333049
16,40.72603480704129,0.12138964305631816,0.07533785700798035,0.7628035449888557
17,40.562362188939005,0.12628045794554055,0.08035294699948281,0.7739194419700652
18,40.387445382075384,0.12084938806947321,0.08256897097453475,0.7691077679628506
19,40.60662906104699,0.12402780004777014,0.07886377000249922,0.7655883349943906
20,40.754777177935466,0.12150643800850958,0.07588395802304149,0.7651654540095478
21,40.90143074700609,0.12320879404433072,0.07559424394275993,0.7788191010477021
22,40.53883578698151,0.12367393600288779,0.07630883192177862,0.7631193660199642
23,41.03881541697774,0.1267275910358876,0.07755584095139056,0.7726539290742949
24,40.852963550016284,0.1441513019381091,0.07738476397935301,0.774309774977155
25,40.77181023301091,0.1286413100315258,0.07615516905207187,0.7566505490103737
26,40.85730713000521,0.1369115300476551,0.07627160893753171,0.7914556799223647
27,40.83673436695244,0.13423963997047395,0.07795302092563361,0.7861748709110543
28,40.97894845693372,0.13194434402976185,0.0767192100174725,0.7698397730709985
29,40.97461007803213,0.13155578402802348,0.07783102209214121,0.7617352460511029
30,40.835224685957655,0.12330610898789018,0.07900384406093508,0.7641375949606299
31,40.96549146599136,0.13982246001251042,0.0753509410424158,0.7723361550597474
32,40.97894593398087,0.1313683670014143,0.07703532394953072,0.7704408669378608
33,40.696241327910684,0.13396444101817906,0.07589933590497822,0.7747976940590888
34,40.9521479899995,0.12311628099996597,0.07663471100386232,0.7722772540291771
35,40.764192270929925,0.1296270249877125,0.07566915603820235,0.7618703120388091
36,40.78406086494215,0.12647931708488613,0.07529231091029942,0.7698361059883609
37,40.82660087198019,0.1373123440425843,0.08046687301248312,0.7643701870692894
38,40.59411359403748,0.12801997608039528,0.07673994498327374,0.771279075066559
39,39.810285632964224,0.13071385596413165,0.07704145996831357,0.7784506160533056
40,39.8702825269429,0.12591487099416554,0.0749464021064341,0.7662075670668855
41,39.637617166968994,0.13212171907071024,0.07836146699264646,0.7698176569538191
42,40.469857792020775,0.13118399598170072,0.07967461505904794,0.769489769008942
43,39.50757606199477,0.12429469090420753,0.07746433711145073,0.7667795279994607
44,39.56782126100734,0.12867995805572718,0.07682988501619548,0.7797047130297869
45,39.618601855007,0.14533641398884356,0.07684965198859572,0.7749779750593007
46,39.5712914429605,0.1354798770043999,0.07637561694718897,0.7751641670474783
47,39.63009069697,0.13286768191028386,0.07926686096470803,0.7758049140684307
48,39.43876289005857,0.1191529689822346,0.07624961098190397,0.7646329290000722
49,39.789109669975005,0.1198379659326747,0.07669622101821005,0.770542040001601
50,39.93937924900092,0.13274821103550494,0.07500958500895649,0.7580060550244525
