round,local_training,shapley_computation,aggregation,evaluation
1,68.19306930003222,0.26876979996450245,0.14100569998845458,1.8445414999732748
2,68.34941200003959,0.22427350003272295,0.14319850003812462,1.8360473000211641
3,69.11363469995558,0.2190980000887066,0.14654920005705208,1.8105146000161767
4,74.39347640005872,0.2196917999535799,0.14147210004739463,1.8172464000526816
5,74.66354080010206,0.21674479998182505,0.13828269997611642,1.8023966999026015
6,74.25251819996629,0.216887200018391,0.13234520005062222,1.8185400000074878
7,74.0996944999788,0.21560340002179146,0.13824699993710965,1.8170566000044346
8,74.41728609998245,0.21441789995878935,0.14103509997949004,1.7943292000563815
9,74.38492219999898,0.21289289998821914,0.14530249999370426,1.8218918000347912
10,74.43761689995881,0.2114046000642702,0.1424983999459073,1.822148700011894
11,74.5068701999262,0.22002570005133748,0.14024499990046024,1.8030875999247655
12,74.24969630001578,0.21926789998542517,0.14183009997941554,1.8090097999665886
13,74.201573700062,0.2132753999903798,0.1395386999938637,1.7960289999609813
14,74.52471120003611,0.21880019991658628,0.14355569996405393,1.8229738000081852
15,74.38085509999655,0.21303029998671263,0.13172489998396486,1.8140934000257403
16,74.01222659996711,0.21934249997138977,0.14146610000170767,1.8163857999024913
17,74.53692720003892,0.21884830005001277,0.1442805000115186,1.8211717000231147
18,74.37279210006818,0.21747819997835904,0.14467239996884018,1.830189700005576
19,74.26156579994131,0.21658950007986277,0.13922860007733107,1.8121724999509752
20,74.82299719995353,0.2188756000250578,0.1507203000364825,1.8054287999402732
21,74.54468699998688,0.21739969996269792,0.1403420000569895,1.8131575000006706
22,74.14300149993505,0.21834580006543547,0.13649190007708967,1.815975800040178
23,74.6898583000293,0.2182343000313267,0.1429510999005288,1.8047345000086352
24,74.32983940001577,0.21289680001791567,0.1395771000534296,1.800589399994351
25,73.91665739996824,0.21641510003246367,0.13245669996831566,1.8072125000180677
26,74.6968539999798,0.21798969991505146,0.13892109994776547,1.8128699999069795
27,74.29533270001411,0.21918129990808666,0.13744530000258237,1.8212005000095814
28,75.43025810003746,0.21665630000643432,0.14108609990216792,1.8319357999134809
29,74.323051400017,0.21537410002201796,0.1358010999392718,1.8150677001103759
30,74.51861519995145,0.21694610000122339,0.14005200006067753,1.822861099964939
31,74.0206461000489,0.21648559998720884,0.14119830005802214,1.8196794000687078
32,74.61653930007014,0.21750840009190142,0.14139859995339066,1.8266551999840885
33,74.70564259996172,0.21558550000190735,0.14120020007248968,1.7992358999326825
34,74.04989669995848,0.21668589999899268,0.14131109998561442,1.8223555999575183
35,74.57095369999297,0.22067210008390248,0.14508399995975196,1.8274170000804588
36,74.58579839998856,0.2194022999610752,0.15131799993105233,1.8204505000030622
37,74.38723749993369,0.21423270006198436,0.13756659999489784,1.8196855999995023
38,74.35232179996092,0.2170429000398144,0.15568009996786714,1.8222951999632642
39,74.52614600001834,0.21810429997276515,0.1425551000284031,1.8197829000419006
40,74.24818639992736,0.21456969995051622,0.13911109999753535,1.8123404999496415
41,74.3441637000069,0.21623129991348833,0.14062900003045797,1.8186079000588506
42,74.61539829999674,0.21650660003069788,0.14190389995928854,1.8119892000686377
43,73.88474900007714,0.21761290007270873,0.1416145000839606,1.7995974000077695
44,74.44789399998263,0.21575420000590384,0.1395779000595212,1.8124002000549808
45,74.68111949996091,0.21443990000989288,0.13995320000685751,1.818640600075014
46,74.09874789998867,0.21679139998741448,0.13894480001181364,1.8026222999906167
47,74.4000204000622,0.21544589998666197,0.1395524999825284,1.838253999943845
48,74.71110940002836,0.22164600004907697,0.1380860999925062,1.8281070000957698
49,74.03860620001797,0.21613849990535527,0.1398748999927193,1.822358899982646
50,74.38069709995762,0.21792029996868223,0.1378041000571102,1.8145367000252008
