round,client_3,client_4,client_1,client_2,client_0
1,0.040880498886108396,-0.004265738427639007,-0.04812880992889405,0.022446656227111818,0.05186347007751465
2,0.01901658535003662,0.02314986228942871,0.06837773323059082,-0.009961089491844178,0.09066225051879882
3,0.023448405265808107,0.004186624884605408,-0.007717058658599854,0.03515867233276367,0.008371716141700744
4,0.060383658409118655,0.031174244880676272,0.1025906753540039,0.001008433699607849,0.13422831535339355
5,0.035215902328491214,0.00741718053817749,-0.01791970252990723,0.04531702041625977,0.028296966552734375
6,0.05057933330535889,0.029856204986572266,0.09936216354370117,-0.007013746500015259,0.0985250473022461
7,0.024261341094970704,0.004413538575172424,-0.012248945236206055,0.02999032974243164,0.005485589504241943
8,0.04647292137145996,0.02839798927307129,0.0890572738647461,-0.011607004404067993,0.10527334213256836
9,0.019777493476867677,0.003256403207778931,-0.010424225330352784,0.025954408645629885,0.0070275717973709104
10,0.036057319641113285,0.01740732669830322,0.06575407981872558,-0.012554662227630615,0.07719654083251953
11,0.016672396659851076,0.001996061056852341,-0.00744534969329834,0.01820286750793457,0.0030467069149017335
12,0.029989280700683595,0.014150381088256836,0.056340327262878416,-0.009228747487068176,0.06737165451049805
13,0.013590987920761109,0.000630553662776947,-0.00378537654876709,0.014930174350738526,0.0016324380040168762
14,0.021608216762542726,0.00808306097984314,0.041715755462646484,-0.010769338607788085,0.04774371147155762
15,0.010880991220474243,0.0007131377607583999,-0.004527541399002076,0.009044377207756043,0.0005253195017576218
16,0.02015194892883301,0.00788850247859955,0.03691455602645874,-0.008911449909210205,0.04032979965209961
17,0.007378519773483277,5.570361390709877e-05,-0.004332064092159272,0.005933976173400879,0.0013925252854824067
18,0.017086660861968996,0.0071756869554519655,0.027136015892028808,-0.008172053098678588,0.03244839191436768
19,0.005067574977874756,-0.000444856695830822,-0.002885982394218445,0.003003976345062256,0.001274658590555191
20,0.015509053468704225,0.0035802632570266723,0.022009851932525634,-0.006313673853874206,0.026084485054016116
21,0.004331370294094086,-0.0006073576211929322,-0.004562455713748932,0.0028562748432159426,0.0016415391862392426
22,0.011299824714660645,0.0036091795563697815,0.019049230813980102,-0.006069281697273255,0.019523491859436037
23,0.004641188383102417,7.906799204647541e-05,-0.00290487676858902,0.0018176814913749696,-0.00018319934606552126
24,0.008801133036613465,0.0018084189295768738,0.01078270435333252,-0.005357366800308227,0.013034707307815552
25,0.00282218873500824,-0.0003436329960823059,-0.0015670426189899444,-0.0008095331490039825,0.0002147112973034382
26,0.008481884002685547,0.0014708879590034484,0.008985426425933838,-0.004806209206581116,0.01080789566040039
27,0.002135615795850754,-0.00010422508232295513,-0.0012390121072530748,-0.0033924877643585205,-0.000686011090874672
28,0.005789496302604676,0.001054382249712944,0.00639012336730957,-0.003933571577072144,0.007052204608917236
29,-2.9283687472343444e-05,-0.0005145940184593201,-0.002887698709964752,-0.004006816446781159,-0.0013928525149822235
30,0.004399919509887696,0.0008446231484413148,0.0035437589883804323,-0.0035065990686416627,0.0058295512199401855
31,-0.00044250816106796266,-0.0006724348664283753,-0.0030120164155960083,-0.003908737897872925,0.0010202638804912567
32,0.0016316066682338715,0.0007665672153234482,0.0021008938550949098,-0.0032317009568214416,0.004071862697601319
33,-0.00022279247641563416,-0.00019908782094717027,-0.0016907551884651185,-0.0037505728006362914,-0.0004991824924945831
34,0.0052220141887664795,0.00019540954381227493,0.001125468611717224,-0.0024606063961982727,0.0044515496492385865
35,-0.0003487558662891388,-0.000286334827542305,-0.002130807638168335,-0.004506926238536835,-0.0004391627013683319
36,0.002517465353012085,0.00010985000990331173,0.0014100116491317749,-0.0022310638427734376,0.001751643717288971
37,0.00014830872416496277,-0.00017759369686245918,-0.0019923444092273712,-0.0029939109086990355,-0.001571098417043686
38,0.0012945616245269775,-3.9369440637528894e-05,-4.84674796462059e-05,-0.0020214328169822693,0.0008396744728088379
39,0.00014512341469526292,-0.00012499528005719185,-0.0023594224452972413,-0.0029441505670547486,0.0005557112768292428
40,0.00014383397996425628,-5.20926434546709e-06,-0.0007914918661117554,-0.0017438413202762605,0.00030074998736381533
41,-0.0004726535826921463,-0.00011488758027553559,-0.0007990235090255737,-0.0028818020224571227,-0.00037847965955734253
42,-0.00029525913298130037,-4.952235147356987e-05,-0.0007230095565319061,-0.0009306405484676362,0.00011086387559771538
43,-0.0011220954358577729,-0.00010876561515033245,-0.0008031726628541947,-0.0024423427879810334,-0.0006627400219440461
44,-0.0005373083800077438,-3.056114772334695e-05,-0.0003458224609494209,-0.0009843559563159942,0.0003302757814526558
45,-0.000779557079076767,-8.170890621840954e-05,-0.000711757093667984,-0.0016174189746379854,-0.0004135044291615486
46,-0.00015744108706712724,-3.64540982991457e-05,-0.0008205761015415192,-0.0005654879659414291,-0.0006494282186031341
47,-0.0001835198700428009,-3.5663777962327006e-05,0.0005507004261016845,-0.0005389193817973137,-0.0003371308743953705
48,-0.0006565140187740326,-7.788186892867089e-05,-0.0007976008206605911,-0.0002464825101196766,-0.00130525141954422
49,-0.0007824821025133133,-2.1007575560361148e-05,-0.0006023482233285904,-0.00024303652346134187,-0.0004341786354780197
50,-0.0007368674874305726,-1.287125749513507e-05,-0.0003359729051589966,-8.175128139555455e-05,-0.000255564097315073
