round,client_0,client_4,client_2,client_1,client_3
1,0.01262432336807251,0.027021889686584474,0.02665984869003296,0.023399229049682616,0.021723291873931884
2,0.006886120438575745,-0.0029002249240875247,0.009776115417480469,0.004042467474937439,0.009438144564628602
3,0.008209540843963622,0.0007961247116327286,0.008445358276367188,0.0032296043634414675,0.0032517969608306884
4,0.0039780023694038396,-0.0038833239674568175,0.006270116567611695,0.0045255255699157716,0.0030646723508834838
5,0.008634654283523559,-0.010423786640167236,0.009594832658767701,0.0038078695535659793,0.0070397543907165525
6,0.0028174689412117006,-0.009147145748138429,0.0020279532670974734,0.001573193371295929,0.0017301411926746368
7,0.006285960674285889,-0.01611904501914978,0.007135729789733887,0.005407712459564209,0.007873480319976808
8,0.005925921201705933,-0.015234591960906983,0.006414933204650879,0.004594084024429321,0.00483695924282074
9,0.005717805027961731,-0.016661708354949952,0.005531270503997803,0.003527505993843079,0.007218220829963685
10,0.0066794645786285405,-0.018156589269638063,0.0055918747186660765,0.005981680154800415,0.007993201017379761
11,0.005659216642379761,-0.014417686462402345,0.0036283555626869203,0.0025266626477241515,0.003568360805511475
12,0.006283182501792908,-0.021540811061859132,0.0065180563926696775,0.007498306035995483,0.0077132278680801395
13,0.0052465426921844485,-0.01722642421722412,0.0059875547885894775,0.005106726288795472,0.005332579612731933
14,0.005412837266921997,-0.016574714183807373,0.006403714418411255,0.0034416085481643677,0.0061259686946868895
15,0.006693353056907654,-0.022809405326843262,0.0050531417131423955,0.005768887996673584,0.00675302803516388
16,0.007862922549247742,-0.01985552191734314,0.007518690824508667,0.005185617208480835,0.006181776523590088
17,0.004701572358608246,-0.019201375246047973,0.0067905312776565556,0.004853914380073547,0.0057815444469451905
18,0.006083844900131225,-0.023226630687713624,0.00709943950176239,0.005993518829345703,0.006630576848983764
19,0.007501115798950195,-0.025295507907867432,0.008065633773803711,0.006654676198959351,0.006819463968276977
20,0.004667788743972778,-0.02314204692840576,0.006888078451156616,0.005980743169784546,0.005006686449050903
21,0.00596854567527771,-0.021618494987487795,0.008057042360305786,0.005282809138298035,0.006979727745056153
22,0.004803039431571961,-0.02398040294647217,0.007437610030174255,0.006098803281784058,0.005774022340774536
23,0.005333622097969055,-0.022882840633392333,0.00804411232471466,0.005955648422241211,0.006174145340919495
24,0.005145391225814819,-0.02175668239593506,0.006153247356414795,0.005965174436569214,0.004613051414489746
25,0.00465925395488739,-0.019524271488189696,0.00651098906993866,0.004005549550056458,0.004136222004890442
26,0.005870296955108643,-0.019172827005386354,0.00549480676651001,0.0046108469367027284,0.004418568015098572
27,0.0041999581456184385,-0.020041685104370117,0.006325212717056275,0.003726349472999573,0.00417144000530243
28,0.006547688245773315,-0.020942742824554442,0.007970005869865418,0.005490424036979675,0.0059340035915374754
29,0.003537956774234772,-0.017415624856948853,0.0043237975239753725,0.0026047953963279726,0.002689064145088196
30,0.006077056527137756,-0.022121267318725588,0.006738120317459107,0.007792729139328003,0.006081019043922425
31,0.004075323939323425,-0.01883159399032593,0.005350439548492431,0.003619925081729889,0.0034997189044952393
32,0.003822552263736725,-0.020742616653442382,0.00481527328491211,0.005291879177093506,0.005177246928215027
33,0.00452432930469513,-0.01997183680534363,0.006209701895713807,0.0039056026935577392,0.0033362048864364626
34,0.003781050741672516,-0.01647294044494629,0.006048191785812378,0.004875937700271607,0.00415257453918457
35,0.004110803008079529,-0.018313522338867187,0.003044133186340332,0.0008642502129077911,0.0019031384587287904
36,0.004925354719161988,-0.013879866600036622,0.005662412643432617,0.006232854723930359,0.003782084584236145
37,0.002469768226146698,-0.01976473093032837,0.0034179985523223877,0.0028074130415916445,0.002034802734851837
38,0.003939765095710755,-0.014704829454421997,0.0045804595947265625,0.004058674275875092,0.0028065842390060424
39,0.0018358288705348968,-0.019796750545501708,0.0034140902757644653,0.0004061686992645264,0.001135777086019516
40,0.0035773694515228273,-0.014317677021026612,0.005957012772560119,0.004341326951980591,0.004910352230072022
41,0.0015619604289531708,-0.01731728434562683,0.0011325028538703918,0.000954207330942154,-0.00028349008411169055
42,0.002472103238105774,-0.012512254714965821,0.004956156015396118,0.002709807753562927,0.0021683697402477267
43,0.0005265733972191811,-0.018092334270477295,0.001165168583393097,0.0019938766956329344,-0.0016098180413246154
44,0.002229217439889908,-0.009454657435417176,0.0023300157487392424,0.003421526253223419,0.0026655930280685427
45,-4.070296883583069e-05,-0.01678233027458191,0.0008952753245830536,0.0005315401777625084,0.00038862064480781554
46,0.0006002860888838768,-0.007926622033119201,0.0023861473798751833,0.0021507671475410463,0.0017928028106689454
47,-0.0016976329684257507,-0.012502222061157227,0.00019056230783462525,0.0005589354783296585,-0.00021239068359136582
48,0.0018162433803081512,-0.0060745316743850706,0.00015402786433696747,0.0011996766924858094,0.001314692199230194
49,-0.000653192698955536,-0.010338804721832276,-0.0010962375998497008,0.0006699096411466599,-1.0632136836647987e-05
50,-0.0002558697573840618,-0.004211612939834595,0.0009153757244348527,0.00140925794839859,0.0013811410963535308
