round,local_training,shapley_computation,aggregation,evaluation
1,37.24677427497227,0.38129487994592637,0.07284689298830926,0.7832727989880368
2,37.5580807919614,0.1236256459960714,0.07699785905424505,0.768664418021217
3,37.037468370981514,0.13162711902987212,0.07661569595802575,0.7588219030294567
4,37.09539600799326,0.1270715600112453,0.07208250602707267,0.7752331150695682
5,37.080322640948,0.12663501501083374,0.08024054404813796,0.758033404010348
6,37.15327942802105,0.12768532300833613,0.07237015501596034,0.7787598150316626
7,37.08899421605747,0.1265956669813022,0.07240709196776152,0.764719211962074
8,37.19506492803339,0.12802486401051283,0.07125286804512143,0.7575860020006076
9,36.8157700789161,0.12386334198527038,0.07373855297919363,0.7728584620635957
10,36.94645829102956,0.13646995008457452,0.0728392630117014,0.7662274950416759
11,36.552930405014195,0.12774594803340733,0.0731089758919552,0.7567524580517784
12,36.36193495406769,0.12365452502854168,0.07250790391117334,0.7612412569578737
13,37.59213266696315,0.12978573399595916,0.07178352295886725,0.7770131930010393
14,37.3915538250003,0.12037342193070799,0.07268792693503201,0.7685830019181594
15,37.378170205047354,0.12320465908851475,0.0722075660014525,0.7693112350534648
16,36.83933342702221,0.11893774394411594,0.07283923495560884,0.7492615800583735
17,37.168899926007725,0.12971703300718218,0.07313932199031115,0.775126909953542
18,37.14061271294486,0.12934701389167458,0.07446247898042202,0.7726507319603115
19,40.272476298967376,0.12540678691584617,0.07545784499961883,0.7592041109455749
20,39.953707843087614,0.1241359900450334,0.07476617698557675,0.7570375599898398
21,37.872067910037,0.13101032900158316,0.07288726908154786,0.7589001730084419
22,36.815374152967706,0.12148633401375264,0.07318362407386303,0.7592596670147032
23,37.01123175199609,0.12499537505209446,0.07351994898635894,0.7630320129683241
24,37.08373293292243,0.12098637700546533,0.07420609891414642,0.766127506038174
25,37.20855531608686,0.12158693897072226,0.07346153992693871,0.7553427249658853
26,36.98138914606534,0.11971499701030552,0.07284818799234927,0.7569901479873806
27,36.762460669036955,0.1288512679748237,0.07312548405025154,0.7721480149775743
28,36.90063839301001,0.1257110860897228,0.07195099489763379,0.7515541169559583
29,36.754630845971406,0.1211036229506135,0.07590718299616128,0.7689308080589399
30,38.02978946198709,0.12392434803768992,0.07394781801849604,0.7619851279305294
31,37.8025692619849,0.1256787950405851,0.07338623097166419,0.7560477610677481
32,36.87308578204829,0.1241224369732663,0.07349907991010696,0.7575963160488755
33,36.76874589698855,0.12489622901193798,0.07321479800157249,0.7601013539824635
34,37.11812519293744,0.13251273706555367,0.07244867994450033,0.7572708410443738
35,37.071782883955166,0.13039817800745368,0.07663898903410882,0.7591304009547457
36,38.5020665290067,0.13307547196745872,0.07302332506515086,0.7677716960897669
37,40.79973858199082,0.12251700600609183,0.07355513400398195,0.767108210013248
38,40.166833459050395,0.12562537309713662,0.07382501801475883,0.7665391380432993
39,38.76278329908382,0.12335805303882807,0.07237163907848299,0.7548680420732126
40,36.57343562296592,0.12237356707919389,0.07330048095900565,0.7615708960220218
41,37.839823100017384,0.12459052493795753,0.07266865798737854,0.7525321759749204
42,40.21654573001433,0.12478915299288929,0.07380332099273801,0.7653631899738684
43,38.93653303803876,0.1270589509513229,0.07325706398114562,0.7584727570647374
44,39.95544206094928,0.12478440499398857,0.07359595701564103,0.7634045220911503
45,40.35180613200646,0.1269358569988981,0.0723905930062756,0.7541353710694239
46,37.259826870053075,0.12595399003475904,0.0733370139496401,0.7779286209261045
47,36.907151157036424,0.12931481597479433,0.07221267092972994,0.7659386500017717
48,37.18496089091059,0.12263353099115193,0.07333027897402644,0.7657284749438986
49,37.03284961904865,0.12027857999783009,0.07206086604855955,0.7510647949529812
50,36.63740832195617,0.11948058300185949,0.07199772191233933,0.7524341910611838
