round,client_3,client_4,client_1,client_2,client_0
1,0.020307199954986574,0.024580187797546386,0.031879935264587406,0.031501989364624026,0.02180797815322876
2,0.007626586556434631,0.007184350490570069,0.00881993055343628,0.009254392385482788,0.0067544209957122806
3,0.0009722363948822022,0.002080453634262085,0.0006362663209438324,0.0024114251136779785,0.003849889636039734
4,0.004138926565647126,-0.00047358423471450807,0.0028152567148208617,0.0005357668548822403,0.004843410849571228
5,0.0009381105005741119,0.002464025616645813,0.0022922807931900027,-0.0016429108381271363,-3.5094749182462696e-05
6,0.003299229443073273,0.00506253719329834,0.006516619324684143,-0.001000293493270874,0.0024444665014743804
7,0.0014403918385505676,-4.32135071605444e-05,0.0034767866134643556,0.00046445418149232865,-9.728806093335153e-05
8,0.004316363632678986,0.0021953526139259338,0.002768765091896057,0.0007004466652870178,-0.0005643993616104127
9,-0.00037660397589206696,0.002776140570640564,0.0027390873432159425,0.00036719247698783873,0.0010027123987674713
10,0.0006680165231227875,0.0009071671962738037,0.003639606237411499,0.005549466609954834,0.006128096580505372
11,0.0017484815418720245,-0.0002462763898074627,0.0028277754783630374,-5.37041574716568e-05,0.001963358074426651
12,0.0015066497027873993,0.00021851591765880584,0.001150873601436615,0.0006628498435020447,0.0018766748905181885
13,0.00021879706531763077,-0.0011870826035737991,0.0022032438218593598,-0.000560547299683094,0.0012194515764713287
14,0.0021826666593551636,0.0017034544050693512,0.0041066113114357,0.0013514238595962525,0.0013447235524654388
15,-0.0016920578479766846,-1.1689811944961548e-05,0.0012529307603836059,-0.0007902291417121888,-0.00020758582279086114
16,0.0026577344536781312,0.00029024191200733185,0.0038665711879730226,0.0014000684022903442,0.0018995220959186555
17,-0.0006344319880008698,-0.000323617160320282,0.00127688467502594,0.0005153349414467812,0.0005941783636808396
18,0.0008265666663646699,-0.0001832481473684311,0.0015824094414710998,0.0003392705321311951,0.002316311001777649
19,0.001963551640510559,0.0010772696137428283,0.0017115384340286256,0.0007685166597366333,0.00010294870473444462
20,0.00052444476634264,0.000968114361166954,0.0010717277228832246,-0.0003361967578530312,0.0007865307480096817
21,-1.6794316470623018e-05,0.0003316512331366539,0.0004846489429473877,0.0007250721752643586,0.00044247962534427643
22,0.00040894370526075365,0.0006713493168354034,0.0011845040321350098,-0.00022960271686315537,0.00016082031652331352
23,0.0005539438873529434,0.00016266267746686936,0.0007456830143928528,-2.3567602038383484e-05,-0.0002847728505730629
24,0.0005378504842519761,0.0011815918236970902,0.0009352435171604157,6.123938132077456e-05,0.0015299807488918305
25,-0.0002539529651403427,0.0003648447245359421,-0.00014158516190946102,0.00013645533472299577,1.3974793255329132e-05
26,0.0001853831484913826,0.0009175132215023041,0.0004720452055335045,0.00047416847199201586,0.0003230339661240578
27,-0.0004400835931301117,0.0007581199705600738,-0.0003388198465108871,0.00019154516980051994,-0.0004130755364894867
28,0.0009018906950950623,-0.00028286658227443694,0.00029080705717206,0.0008221614360809326,0.00011242982931435108
29,-0.00021108910441398622,0.00010177252814173698,-0.00010491202585399152,-0.0008158461749553681,-0.0007566989958286285
30,-0.0005432750657200814,0.0009073020517826081,8.050408214330674e-05,-0.0003976482897996903,-3.6417976953089235e-05
31,0.0004568310081958771,0.0002165122330188751,-7.275193929672241e-05,0.0003700247406959534,0.0005237341672182083
32,-0.00035379171371459963,0.00031314589083194735,-0.0009649635851383209,-0.0007347404211759567,-0.001534053683280945
33,-0.0006047050282359123,0.0005385654419660568,-0.0002836153656244278,-5.443366244435311e-05,0.0011921119689941406
34,-0.001374959945678711,-0.0005600983649492264,-0.001327141970396042,0.0005146963521838188,0.00013796316459774972
35,-0.0013741432130336762,-0.0006210128962993622,-0.0005597680807113648,-0.0006218905746936798,-0.0010232184082269668
36,-0.0018029676377773285,-0.0003955824673175812,-0.0002610883861780167,-0.0014136481285095216,-0.0018357320129871368
37,-0.00025489242747426036,-9.955804795026779e-05,-0.0011910462379455566,-0.002280760705471039,-0.0020795512199401857
38,-0.0001977076753973961,0.000729811042547226,-0.002004713714122772,-0.00036170873790979384,-0.0015315639972686768
39,-0.001577836275100708,0.0006265972554683686,-0.002566651403903961,-0.0003709778189659119,-0.0005197376012802124
40,-0.002338879853487015,-0.000109896594658494,-0.0030409246683120728,-0.0023862056434154513,-9.747013449668885e-05
41,-0.0010632854700088502,-0.001660718321800232,-0.003972498476505279,-0.0011380027234554292,-0.002851517200469971
42,-0.001962317228317261,3.0125770717859268e-05,-0.001709718257188797,-0.0001793055236339569,-0.0017474040389060975
43,-0.001330239474773407,-0.004839344620704651,-0.0038986468315124513,-0.0031705182790756226,-0.00425987720489502
44,-0.002667365074157715,-0.001381353884935379,0.00021197274327278137,-0.0001094328984618187,0.0007683107256889343
45,-0.0033750522136688234,-8.068012073636055e-05,-0.0037827497720718385,-0.0030772459506988527,-0.0028255271911621096
46,-0.000579284243285656,0.00029011987149715426,-0.0013486205041408539,-0.0010762955248355866,-0.0009700362384319305
47,-0.0008796282112598419,-0.003482276797294617,-0.002380912005901337,-0.0013045112788677216,-0.001850586533546448
48,-0.002384849190711975,-0.003144512176513672,-0.0021138861775398254,0.0005011650174856186,-0.0027738529443740844
49,-0.002502128481864929,-0.0022010299563407897,-0.0006625360250473023,-0.0005724888667464256,-0.003057920038700104
50,-0.0011035556346178056,-0.0018300552666187288,-0.0029640233516693114,-0.0019037669897079468,-0.000649687871336937
