round,local_training,shapley_computation,aggregation,evaluation
1,38.09318343002815,0.14605281397234648,0.07319955201819539,0.7884960219962522
2,37.4714749379782,0.1212204220937565,0.07287966704461724,0.7717007960891351
3,37.62090169999283,0.12214435101486742,0.07378236309159547,0.7606561459833756
4,38.11925939808134,0.12524812703486532,0.07220256491564214,0.7706741789588705
5,37.715103880967945,0.12162417196668684,0.07416956895031035,0.7629551619756967
6,38.17817795695737,0.1202272439841181,0.07382693409454077,0.7614147888962179
7,38.556399907916784,0.14671621401794255,0.09233784291427583,0.76603234896902
8,38.80338231101632,0.13523792498745024,0.07437496504280716,0.7737327580107376
9,38.30716718407348,0.12845476192887872,0.07420257502235472,0.7772914959350601
10,38.234870012965985,0.11286607605870813,0.07210255693644285,0.7598419779678807
11,38.21683619800024,0.12900183000601828,0.07314819702878594,0.7713471699971706
12,38.43229016393889,0.13731111597735435,0.07483587192837149,0.7702126529766247
13,38.45403568807524,0.1286959039280191,0.0742915840819478,0.7884531740564853
14,38.15405625104904,0.13001792994327843,0.07585642405319959,0.7640731669962406
15,38.19585525197908,0.11703973694238812,0.07197541499044746,0.7694866310339421
16,37.810945049976,0.12864743603859097,0.07376623689197004,0.7763264829991385
17,37.82145505701192,0.12457505497150123,0.07388871698640287,0.7704743050271645
18,38.42419402208179,0.13157084898557514,0.07526659697759897,0.771939957048744
19,38.05622065789066,0.12769478606060147,0.07290081400424242,0.7807605940615758
20,38.181100270943716,0.1172107741003856,0.07353284803684801,0.7707414369797334
21,38.044307966018096,0.12043772300239652,0.0739347810158506,0.7605789400404319
22,38.066535047022626,0.13095764897298068,0.07390750607009977,0.7600728960242122
23,37.86609009094536,0.1379778649425134,0.07348850695416331,0.755604544072412
24,37.97319726401474,0.13641117990482599,0.07357585802674294,0.7746518099447712
25,38.29817402001936,0.13000421691685915,0.07270521798636764,0.7613307420397177
26,38.10678761894815,0.12937347905244678,0.07298386702314019,0.7572393571026623
27,37.96747393300757,0.1306380849564448,0.07571550097782165,0.7588468838948756
28,38.48077500401996,0.13269651494920254,0.07607475889381021,0.7594940440030769
29,37.893439325038344,0.12345111696049571,0.07808444602414966,0.758249373990111
30,40.01841685001273,0.12753812596201897,0.07511891692411155,0.787003783043474
31,39.02057838009205,0.12095206510275602,0.07393171393778175,0.7695079089608043
32,40.18415888492018,0.1274424559669569,0.07748581003397703,0.7733507150551304
33,40.5118657319108,0.12922089197672904,0.08033409796189517,0.7559474039589986
34,39.50801734800916,0.12464775494299829,0.07434978103265166,0.7443478850182146
35,38.87744327704422,0.11689849605318159,0.07929425896145403,0.7520412539597601
36,39.28081033797935,0.1220332880038768,0.07642680301796645,0.7903898099903017
37,40.094121575937606,0.1239781539188698,0.07778381393291056,0.7545400930102915
38,41.094929790939204,0.11769138497766107,0.07498389296233654,0.7529373000143096
39,40.556708747986704,0.12929001997690648,0.07774997490923852,0.763543768087402
40,39.258782948949374,0.13069094601087272,0.07485823892056942,0.7551097379764542
41,39.15806141903158,0.13031279400456697,0.07655034202616662,0.7474462069803849
42,39.590290214982815,0.1149006700143218,0.07421228394377977,0.7598893850808963
43,38.965992262004875,0.1165481610223651,0.07493986701592803,0.7556924240197986
44,41.19155538198538,0.1217951140133664,0.0747633749851957,0.7526235049590468
45,41.19637183798477,0.12748654501046985,0.07671159598976374,0.7775047830073163
46,39.55270655895583,0.13921941607259214,0.07608234893996269,0.764917328953743
47,38.87208835198544,0.1246711170533672,0.074439950985834,0.774054910056293
48,39.6821897450136,0.1299349869368598,0.07652423693798482,0.7620005120988935
49,39.6792700169608,0.13116033899132162,0.07755137095227838,0.7635501209879294
50,39.24596534797456,0.12147908902261406,0.07533082400914282,0.7730453410185874
