round,local_training,shapley_computation,aggregation,evaluation
1,38.78484801994637,0.14540797600056976,0.0746267499634996,0.7857311309780926
2,38.15751015592832,0.12931346206460148,0.07501245895400643,0.7769887680187821
3,38.791051036911085,0.12565814692061394,0.07494585204403847,0.7684462399920449
4,38.35683716495987,0.12447925889864564,0.07568297092802823,0.772978026070632
5,37.842234250041656,0.12455477600451559,0.07582690799608827,0.7648492829175666
6,41.20040475507267,0.12667098606470972,0.0797643120167777,0.8124017440713942
7,41.55688407900743,0.13530848093796521,0.07848433102481067,0.8158092988887802
8,41.299135212088004,0.13612066092900932,0.07498916506301612,0.8122127000242472
9,41.51229734404478,0.150426515028812,0.07468047295697033,0.8168883179314435
10,42.57997306995094,0.15515177603811026,0.07843449502252042,0.8561498560011387
11,40.9731035210425,0.1524083890253678,0.07603745395317674,0.775752880028449
12,41.72493095998652,0.13097561500035226,0.07855864893645048,0.7743194530485198
13,39.053764194017276,0.12313361500855535,0.07472015102393925,0.766029117978178
14,39.99049835395999,0.12500069907400757,0.07440344407223165,0.7698634669650346
15,39.021183273987845,0.1332769599976018,0.07421645801514387,0.8159412830136716
16,38.75817488110624,0.13742001401260495,0.07744766096584499,0.7762667399365455
17,38.02435473690275,0.1204123180359602,0.07448158808983862,0.7746922600781545
18,40.148006472038105,0.13872945494949818,0.08114360098261386,0.7933023619698361
19,41.215676766005345,0.1380796900484711,0.07747285498771816,0.7709843339398503
20,40.66552554699592,0.13149087398778647,0.08144502493087202,0.7659813709324226
21,39.35576001694426,0.14109565399121493,0.07513364695478231,0.7888589110225439
22,39.52119853999466,0.14960773405618966,0.079564449028112,0.7761435220018029
23,41.74893381795846,0.15481707104481757,0.07952797296456993,0.7716806860407814
24,41.69400641298853,0.1299815810052678,0.07620785699691623,0.7773110889829695
25,41.44362415606156,0.1418653359869495,0.0766538679599762,0.7709773699752986
26,40.09010098595172,0.11970935494173318,0.0752323460765183,0.7549533480778337
27,39.618525629048236,0.12487797602079809,0.07590611698105931,0.7744912439957261
28,39.72983506298624,0.13542633899487555,0.07585506909526885,0.7610992239788175
29,40.2078710810747,0.13221488206181675,0.07853692106436938,0.7856994341127574
30,40.51021647802554,0.1335462899878621,0.07775587891228497,0.7719248830107972
31,39.874620309099555,0.13284835300873965,0.0764832500135526,0.7678638140205294
32,40.55889509990811,0.13600741000846028,0.07719286996871233,0.7630041530355811
33,40.04316578200087,0.12400810199324042,0.07672289200127125,0.7667731390101835
34,40.302014045999385,0.1221143240109086,0.07727494498249143,0.7645293190144002
35,39.78831284795888,0.12751822010613978,0.07592221710365266,0.7672939340118319
36,40.268023629905656,0.1283790379529819,0.07627934799529612,0.7739389049820602
37,39.631501029012725,0.12763253902085125,0.07791219092905521,0.7637764329556376
38,40.18355351802893,0.13928887492511421,0.07741250097751617,0.7714455929817632
39,39.8775151069276,0.1280540080042556,0.07714544306509197,0.8020377850625664
40,39.6537699510809,0.13574603002052754,0.07530918694101274,0.7659345670836046
41,40.278449611971155,0.13920660899020731,0.07507608702871948,0.7586010199738666
42,40.30124562198762,0.1347332140430808,0.07707728398963809,0.7672034639399499
43,40.86657552199904,0.1362119970144704,0.0808043839642778,0.7609865149715915
44,39.003156431019306,0.1308386130258441,0.07591750891879201,0.7645170729374513
45,40.065360043081455,0.12508194497786462,0.07701036403886974,0.7689292879076675
46,39.49768520204816,0.12186761200428009,0.07512872095685452,0.7635343429865316
47,40.206360095064156,0.12084528792183846,0.07243350998032838,0.7757965279743075
48,40.40465874795336,0.13396682299207896,0.07821615599095821,0.7730939330067486
49,41.34090829093475,0.1419858569279313,0.07628054299857467,0.761362069984898
50,40.03723422402982,0.1298826040001586,0.07629452098626643,0.7717270570574328
