round,local_training,shapley_computation,aggregation,evaluation
1,38.85228415799793,0.13560944399796426,0.07492877205368131,0.8071962540270761
2,38.41690551897045,0.1308530759997666,0.07477248890791088,0.7650020850123838
3,38.80015481507871,0.12793522200081497,0.07969897903967649,0.7779577320907265
4,39.200206132023595,0.15373629296664149,0.07700676005333662,0.7694837129674852
5,38.72601898398716,0.13945598003920168,0.07604082697071135,0.7864507710328326
6,38.685497262049466,0.13906458101700991,0.0754359980346635,0.7768399040214717
7,38.8523823460564,0.14076285297051072,0.0754699760582298,0.7667609399650246
8,38.53939422802068,0.12334388098679483,0.07560209790244699,0.7626515760784969
9,38.663304531015456,0.1497372849844396,0.07887838699389249,0.7929514930583537
10,40.55250283703208,0.1498273309553042,0.07768228894565254,0.7738265430089086
11,40.67699222499505,0.13291431905236095,0.07653907500207424,0.8041381370276213
12,40.03834182501305,0.12883122102357447,0.07623515801969916,0.7726984199834988
13,39.44747357699089,0.13837091997265816,0.07925201195757836,0.7736282260157168
14,40.73786164296325,0.12285385397262871,0.07608053192961961,0.7718139189528301
15,40.16832251299638,0.12425006099510938,0.07571370201185346,0.7705449729692191
16,40.0899819919141,0.1269044199725613,0.07505784695968032,0.7751503549516201
17,39.5965225789696,0.13004024792462587,0.07668647903483361,0.7678000689484179
18,40.65630485699512,0.1264875049237162,0.075860874960199,0.7676882611121982
19,41.7554356349865,0.12267921702004969,0.08068201201967895,0.769494601059705
20,39.88962003099732,0.1303992950124666,0.07747165602631867,0.7727943729842082
21,40.025036817998625,0.12892926903441548,0.07682960305828601,0.7662300509400666
22,40.230361594003625,0.12860755692236125,0.07531917199958116,0.764086697017774
23,39.788521928014234,0.12397238798439503,0.07526349800173193,0.7728054570034146
24,39.86312427499797,0.12554845598060638,0.07445330591872334,0.7672672619810328
25,39.77805011102464,0.12396662193350494,0.07583211502060294,0.7726499239215627
26,39.89634400699288,0.12718839605804533,0.07683366991113871,0.7776654380140826
27,40.404287572950125,0.13523595605511218,0.07539120002184063,0.7688122290419415
28,39.723632739973255,0.13164882408455014,0.07643919601105154,0.7595849010394886
29,39.69867436401546,0.12465590005740523,0.07607177400495857,0.7759967630263418
30,39.636187831056304,0.13892641209531575,0.07908576703630388,0.8206898960052058
31,40.88094913295936,0.13462881895247847,0.07740476704202592,0.7843109209788963
32,40.877245822921395,0.12145434902049601,0.07667450699955225,0.7725463269744068
33,41.60051577095874,0.12582198006566614,0.0777512869099155,0.7791681130183861
34,40.67770043096971,0.1328596780076623,0.07782228395808488,0.7753197699785233
35,40.53032754699234,0.13922963698860258,0.07560816698241979,0.7761346669867635
36,40.18287718400825,0.14004427008330822,0.07509062706958503,0.7728666309267282
37,40.50493377598468,0.13728805806022137,0.07736746699083596,0.7834831799846143
38,40.37810770794749,0.12883458903525025,0.07508949807379395,0.7651305759791285
39,39.806859923992306,0.13445596804376692,0.07605550100561231,0.7692878289381042
40,40.65696792304516,0.1150777559960261,0.07645697402767837,0.77552843792364
41,41.49066889495589,0.12487518996931612,0.0763365380698815,0.7717385139549151
42,40.59155524394009,0.1340723989997059,0.07633104594424367,0.7852381289703771
43,40.64067495695781,0.12785333709325641,0.07709899905603379,0.7674734450411052
44,40.73641285696067,0.1333529120311141,0.07991627207957208,0.7708643799414858
45,41.04949404299259,0.14314522105269134,0.07936195400543511,0.7887107760179788
46,40.119402323965915,0.13651991996448487,0.07578306901268661,0.7851271339459345
47,40.15096134098712,0.14321088092401624,0.07620537700131536,0.7652571960352361
48,39.5851755089825,0.1238288099411875,0.07613433990627527,0.7685347480000928
49,39.55277047306299,0.13369736599270254,0.07527767808642238,0.7630072960164398
50,40.3663600840373,0.1253058579750359,0.07662302802782506,0.7861380690010265
