round,local_training,shapley_computation,aggregation,evaluation
1,69.1049301000312,0.269114000024274,0.1400281999958679,1.888936399947852
2,69.18327229993884,0.21927570004481822,0.13953129993751645,1.8183268000138924
3,68.97169829998165,0.2192789000691846,0.1364113000454381,1.8170950000640005
4,69.01166219997685,0.21444110001903027,0.1420281999744475,1.8009302000282332
5,68.94669030001387,0.2136341999284923,0.13804790005087852,1.8079153000144288
6,69.20701280003414,0.21503039996605366,0.13945479993708432,1.8105254999827594
7,69.2925099999411,0.21893669990822673,0.14665370003785938,1.8028580999234691
8,69.20284639997408,0.2157205999828875,0.13307600002735853,1.809352200012654
9,68.84812990005594,0.21887529990635812,0.15797469997778535,1.8113407000200823
10,68.93924289999995,0.21874659997411072,0.13792110001668334,1.8699507999699563
11,69.2836730000563,0.22376169997733086,0.14439260005019605,1.802877200068906
12,69.00953799998388,0.21843459992669523,0.137849299935624,1.8295626000035554
13,69.09443299996201,0.2220831000013277,0.14260299992747605,1.7978953000856563
14,68.91424149996601,0.2208270999835804,0.13723269989714026,1.8060432999627665
15,68.97615250002127,0.21474050008691847,0.1410126999253407,1.886106799938716
16,69.1010184000479,0.22172849997878075,0.1415110999951139,1.8104275999357924
17,69.04870590008795,0.21856589999515563,0.1363557999720797,1.8183372999774292
18,69.24472900002729,0.21424529992509633,0.13520540005993098,1.8064020000165328
19,69.07457810000051,0.21175899996887892,0.13816859992220998,1.7799556999234483
20,69.30007919995114,0.21928830002434552,0.1394594000885263,1.8135146999265999
21,69.09719190001488,0.21168039995245636,0.14589990000240505,1.800581300049089
22,69.05487240001094,0.21815189998596907,0.1380828000837937,1.8084525000303984
23,69.15046789997723,0.2148099000332877,0.13931280001997948,1.8082312000915408
24,68.99862640001811,0.214947700034827,0.14077189995441586,1.8125532999401912
25,68.79103740002029,0.20735389995388687,0.14045319997239858,1.8062004999956116
26,69.13269550004043,0.22149230004288256,0.13748440006747842,1.8156623999821022
27,69.5948690000223,0.2169311000034213,0.13741210009902716,1.8058719999389723
28,69.3589207000332,0.21637359994929284,0.14207920001354069,1.8044351999415085
29,69.1573751999531,0.2187707000412047,0.14276309998240322,1.811040599946864
30,69.43516839994118,0.21298099996056408,0.14698249998036772,1.7983821999514475
31,69.56439950002823,0.21811129990965128,0.13461329997517169,1.8033098001033068
32,69.49195830000099,0.2178192000137642,0.1373110000276938,1.8306211000308394
33,69.04055359994527,0.22179500001948327,0.13565810001455247,1.802648299955763
34,69.1603137999773,0.2140118998941034,0.13956759998109192,1.8262435001088306
35,69.27278040000238,0.21544599998742342,0.13691619993187487,1.785079100052826
36,69.2920098999748,0.21719600004144013,0.13817030005156994,1.8559854000341147
37,69.06117930007167,0.2166156000457704,0.14479250006843358,1.808555499999784
38,69.16158760001417,0.22120690008159727,0.14126539998687804,1.8159620000515133
39,69.13833610003348,0.2174984000157565,0.14598879998084158,1.8014323000097647
40,69.39601670007687,0.2150589000666514,0.14371140010189265,1.8049233000492677
41,69.1821040000068,0.22075139998923987,0.1426911000162363,1.8064663000404835
42,69.18650680000428,0.2154847999336198,0.13799620000645518,1.8035901000257581
43,69.27936869999394,0.22389060002751648,0.14469810004811734,1.8437248999252915
44,69.42692489991896,0.21564030006993562,0.13724720000755042,1.80813580006361
45,69.38397570000961,0.21810149995144457,0.1409872000804171,1.803342800005339
46,68.98831460007932,0.21728230000007898,0.13777789997402579,1.8036871999502182
47,69.35862030007411,0.22050860000308603,0.14095689996611327,1.8268172999378294
48,69.18189459992573,0.2171681000618264,0.13639370002783835,1.811403900035657
49,69.14134329999797,0.22033500007819384,0.15149750001728535,1.8105073999613523
50,69.01530290010851,0.21678770007565618,0.13865430001169443,1.8233523999806494
