round,local_training,shapley_computation,aggregation,evaluation
1,70.3209627000615,0.2614070000126958,0.13692379998974502,1.7171048000454903
2,70.03396619996056,0.21043840004131198,0.13768659997731447,1.6997928998898715
3,69.94522570003755,0.20728719991166145,0.13679050002247095,1.699773299973458
4,69.98384430003352,0.20940249995328486,0.13213589997030795,1.7031622999347746
5,69.85567439999431,0.20768900006078184,0.1342898999573663,1.67495500005316
6,69.89462369994726,0.20793989999219775,0.1362070000031963,1.6982232000445947
7,70.10568150004838,0.21208689990453422,0.1280417999951169,1.6988902000011876
8,69.90124949999154,0.21635470003820956,0.1380578000098467,1.7024965999880806
9,69.9166393999476,0.20785090001299977,0.1303662999998778,1.6916210999479517
10,70.00104050000664,0.20256669993977994,0.13467279996257275,1.696166199981235
11,69.71103890007362,0.21591569995507598,0.14409539999905974,1.6857370999641716
12,69.76677420001943,0.20709899999201298,0.14657440001610667,1.7056123999645934
13,69.66380219999701,0.20537630002945662,0.13690169993788004,1.6863615000620484
14,69.59914579999167,0.20703629998024553,0.1266940999776125,1.7024956000968814
15,69.8085578000173,0.21409699996002018,0.1296271999599412,1.703444099985063
16,70.0162426000461,0.2069974000332877,0.13160580000840127,1.7102089000400156
17,69.56113699998241,0.20270659995730966,0.1323014999506995,1.6784531999146566
18,69.9385229999898,0.20594819996040314,0.13340040005277842,1.6938040000386536
19,70.01544370001648,0.20701680006459355,0.15018370002508163,1.6939714000327513
20,70.28305810003076,0.21178939996752888,0.13210479996632785,1.691420799936168
21,70.08716080000158,0.20844259997829795,0.13711100001819432,1.7074859000276774
22,69.69972259993665,0.20176870003342628,0.13295230001676828,1.7042892000172287
23,69.95248300000094,0.20147890003863722,0.12367379991337657,1.6927038999274373
24,69.94157409993932,0.20897450007032603,0.14777539996430278,1.707240300020203
25,69.69479690003209,0.20635330001823604,0.12932050006929785,1.7003055999521166
26,70.01043169992045,0.20719790004659444,0.13392320007551461,1.7121631000190973
27,69.90598210005555,0.20220279996283352,0.13105830003041774,1.7222811999963596
28,69.84321740001906,0.2015302999643609,0.13408079999499023,1.69253340002615
29,69.9031765999971,0.20637240004725754,0.12659339990932494,1.682844499940984
30,69.82401420001406,0.20467420003842562,0.13161320006474853,1.708442599978298
31,70.11546429991722,0.20676430000457913,0.12144759995862842,1.697534899925813
32,69.75539999990724,0.2044367000926286,0.12902590003795922,1.712484800023958
33,69.99948160001077,0.20872960006818175,0.1338303000666201,1.682241200003773
34,69.76165860006586,0.20721140003297478,0.13642220001202077,1.6828888000454754
35,70.02514579996932,0.20459479989949614,0.1364111000439152,1.7086350000463426
36,69.89891690004151,0.21135570004116744,0.13074749999213964,1.6805455000139773
37,69.78807899996173,0.20665079995524138,0.1423981999978423,1.6937956000911072
38,69.87121279991698,0.203590500052087,0.14211810007691383,1.6909464000491425
39,73.88218210008927,0.20684989995788783,0.14230560010764748,1.6988377999514341
40,69.52114510000683,0.20356579998042434,0.1284193000756204,1.6973448999924585
41,69.86204490007367,0.20999150001443923,0.13275420002173632,1.6858013999881223
42,69.92432019999251,0.2074543999042362,0.15126369998324662,1.6824698999989778
43,69.85096319997683,0.2081591000314802,0.13260709994938225,1.7052722999360412
44,69.88801839994267,0.20827910001389682,0.1354355999501422,1.6940089000854641
45,70.03749480005354,0.21543209999799728,0.1279454999603331,1.709791100001894
46,69.99313850002363,0.20672999997623265,0.12679680006112903,1.6995688999304548
47,69.91628440003842,0.20490580005571246,0.12903559999540448,1.6899305001134053
48,70.03859440004453,0.21241839998401701,0.13906399998813868,1.6936523000476882
49,69.92915300000459,0.20858179999049753,0.12788980000186712,1.690076099941507
50,70.03007660002913,0.20819479995407164,0.14195520000066608,1.6858723000623286
