round,local_training,shapley_computation,aggregation,evaluation
1,75.11099910910707,0.24779527902137488,0.07225687603931874,0.7824155030539259
2,75.83220220997464,0.14253616309724748,0.07277405296918005,0.7877628660062328
3,75.49707357399166,0.13377951295115054,0.07202407391741872,0.7613244371023029
4,74.07259319303557,0.12563098408281803,0.07274303294252604,0.759775085025467
5,74.0041614479851,0.12854312604758888,0.07263767602853477,0.7702761719701812
6,74.33608064299915,0.12113725894596428,0.07167813298292458,0.7581036179326475
7,75.04548483202234,0.1316432219464332,0.07642055407632142,0.7648933250457048
8,73.68866316205822,0.12022160599008203,0.0714990000706166,0.7636023369850591
9,74.65065920900088,0.13040421402547508,0.07203525397926569,0.7650368619943038
10,74.39721777103841,0.12059419800061733,0.07217855204362422,0.7607024610042572
11,74.05330380995292,0.13824776699766517,0.07171979208942503,0.760144526953809
12,75.51752617198508,0.12842163897585124,0.07276311505120248,0.7589269609889016
13,74.07667282200418,0.13367146300151944,0.07385722699109465,0.7702537321019918
14,76.66782505693845,0.13577085896395147,0.07282116496935487,0.7590918720234185
15,74.46076979895588,0.13998388999607414,0.07369068905245513,0.7636258288985118
16,74.65954318491276,0.1316392730223015,0.0728429660666734,0.7600484150461853
17,76.1369638099568,0.13461752503644675,0.07297999202273786,0.7600678260205314
18,74.06390730605926,0.1349600029643625,0.07243979605846107,0.765110585023649
19,75.45106581796426,0.13335294602438807,0.07305002096109092,0.7590377879096195
20,75.03735242702533,0.12524148100055754,0.07159390999004245,0.7616441389545798
21,73.4882429499412,0.1275615160120651,0.07248597301077098,0.7497213030001149
22,73.93716129602399,0.11612748203333467,0.07279831194318831,0.7427095579914749
23,74.14529269607738,0.12941168004181236,0.07762545591685921,0.7494433589745313
24,73.72079409495927,0.12180183595046401,0.07880867004860193,0.7481187799712643
25,75.66099701100029,0.1294665829045698,0.07902458391617984,0.7696237639756873
