round,client_3,client_4,client_0,client_1,client_2
1,0.008246851563453674,0.02503025531768799,0.008943047523498535,0.008997693657875061,0.013349072933197021
2,0.011592890024185181,-0.001790643185377121,0.010796916484832764,0.011743937730789186,0.009782781600952148
3,0.00387822300195694,0.003146921992301941,0.004266352653503418,0.003948317468166351,0.001085682436823845
4,0.003576345443725586,-0.002780892550945282,0.0032078933715820315,0.0024169576168060303,0.003946880400180817
5,0.0023891007900238037,-0.006883257627487183,0.002372584789991379,0.001419128030538559,0.002370992600917816
6,-0.0002825632691383362,-0.009625020623207093,0.0015011344850063325,0.0012930801510810852,0.0019139233231544495
7,-0.0005884974822402,-0.01585931658744812,0.0007017087936401367,0.00010869421064853669,0.0015632031857967378
8,-0.0020579902827739718,-0.019642335176467896,-0.0019277489185333253,-0.001638929843902588,-0.002099086046218872
9,-0.004062469005584717,-0.021453373432159424,-0.005920920372009277,-0.006451532244682312,-0.0038129431009292602
10,-0.0053932684659957885,-0.018316938877105712,-0.005519757866859436,-0.006598750948905945,-0.005335912108421326
